customer_id,customer_code,customer_email,fName,lName,customer_segment
8924,19830,XXXXXXXXX,Cheryl,Greer,Corporate
8925,9350,XXXXXXXXX,Robert,Burton,Corporate
8926,3232,XXXXXXXXX,Olivia,Smith,Corporate
8927,10736,XXXXXXXXX,Mary,Smith,Corporate
8928,3293,XXXXXXXXX,Mary,Barker,Corporate
8929,12423,XXXXXXXXX,Stephen,Smith,Corporate
8930,1968,XXXXXXXXX,Mary,Cooper,Corporate
8931,3602,XXXXXXXXX,Mary,Warner,Corporate
8932,5544,XXXXXXXXX,Mary,Welch,Corporate
8933,9279,XXXXXXXXX,Donna,Aguilar,Corporate
8934,1539,XXXXXXXXX,Sarah,Chase,Corporate
8935,6383,XXXXXXXXX,David,Maxwell,Corporate
8936,8759,XXXXXXXXX,Terry,Hodges,Corporate
8937,10271,XXXXXXXXX,Mary,Moore,Corporate
8938,3882,XXXXXXXXX,Joshua,Campbell,Corporate
8939,7008,XXXXXXXXX,Sandra,Rangel,Corporate
8940,2068,XXXXXXXXX,Donna,Smith,Corporate
8941,833,XXXXXXXXX,Alexander,Smith,Corporate
8942,5432,XXXXXXXXX,Denise,Smith,Corporate
8943,11698,XXXXXXXXX,Julie,Tran,Corporate
8944,6965,XXXXXXXXX,Mary,Chang,Corporate
8945,5497,XXXXXXXXX,Katherine,Skinner,Corporate
8946,6186,XXXXXXXXX,Randy,Figueroa,Corporate
8947,12009,XXXXXXXXX,Matthew,Smith,Corporate
8948,2407,XXXXXXXXX,Lisa,Smith,Corporate
8949,9373,XXXXXXXXX,Mary,Smith,Corporate
8950,905,XXXXXXXXX,Virginia,Smith,Corporate
8951,1841,XXXXXXXXX,Douglas,Knight,Corporate
8952,211,XXXXXXXXX,Mary,Smith,Corporate
8953,5531,XXXXXXXXX,Philip,Bowman,Corporate
8954,2776,XXXXXXXXX,James,Meadows,Corporate
8955,8289,XXXXXXXXX,Mary,Smith,Corporate
8956,3157,XXXXXXXXX,Mary,Diaz,Corporate
8957,8262,XXXXXXXXX,George,Porter,Corporate
8958,195,XXXXXXXXX,Richard,Smith,Corporate
8959,10130,XXXXXXXXX,Joseph,Smith,Corporate
8960,5435,XXXXXXXXX,Mary,Smith,Corporate
8961,2570,XXXXXXXXX,Michael,Smith,Corporate
8962,8489,XXXXXXXXX,Mary,French,Corporate
8963,12312,XXXXXXXXX,Jessica,Figueroa,Corporate
8964,4027,XXXXXXXXX,Robert,Blankenship,Corporate
8965,9802,XXXXXXXXX,Diane,Hayes,Corporate
8966,2933,XXXXXXXXX,George,Smith,Corporate
8967,1120,XXXXXXXXX,Mary,Grant,Corporate
8968,5744,XXXXXXXXX,Walter,Smith,Corporate
8969,4694,XXXXXXXXX,Mary,Rivera,Corporate
8970,1513,XXXXXXXXX,Karen,Smith,Corporate
8971,6639,XXXXXXXXX,Mary,Smith,Corporate
8972,3130,XXXXXXXXX,Dylan,Smith,Corporate
8973,4715,XXXXXXXXX,Kenneth,Smith,Corporate
8974,14682,XXXXXXXXX,Aubrey,Byrd,Corporate
8975,13199,XXXXXXXXX,Hannah,Edwards,Corporate
8976,14143,XXXXXXXXX,Jessica,Blankenship,Corporate
8977,13466,XXXXXXXXX,Tamara,Garza,Corporate
8978,13249,XXXXXXXXX,Elaine,Dixon,Corporate
8979,14393,XXXXXXXXX,Carolyn,Chambers,Corporate
8980,14267,XXXXXXXXX,Shannon,Barry,Corporate
8981,13355,XXXXXXXXX,Xerxes,Chandler,Corporate
8982,14583,XXXXXXXXX,Deborah,Doyle,Corporate
8983,12993,XXXXXXXXX,Abigail,James,Corporate
8984,13317,XXXXXXXXX,Mariko,Humphrey,Corporate
8985,13316,XXXXXXXXX,Gloria,Cline,Corporate
8986,13241,XXXXXXXXX,Belle,Haynes,Corporate
8987,10952,XXXXXXXXX,Mary,Suarez,Corporate
8988,2100,XXXXXXXXX,Mary,Smith,Corporate
8989,13734,XXXXXXXXX,Joan,Lindsey,Corporate
8990,13554,XXXXXXXXX,Chanda,Barrett,Corporate
8991,14782,XXXXXXXXX,Darryl,Henry,Corporate
8992,13926,XXXXXXXXX,Iona,Sexton,Corporate
8993,12772,XXXXXXXXX,Skyler,Bernard,Corporate
8994,5696,XXXXXXXXX,Mary,Rogers,Corporate
8995,12767,XXXXXXXXX,Zenaida,Thornton,Corporate
8996,13776,XXXXXXXXX,Sybil,Gillespie,Corporate
8997,13686,XXXXXXXXX,Fatima,Nixon,Corporate
8998,14773,XXXXXXXXX,Calista,Fuentes,Corporate
8999,7869,XXXXXXXXX,Grace,Gonzales,Corporate
9000,7450,XXXXXXXXX,Mary,Robertson,Corporate
9001,1122,XXXXXXXXX,Joan,Alexander,Corporate
9002,1986,XXXXXXXXX,Mary,Smith,Corporate
9003,8079,XXXXXXXXX,Mary,Burnett,Corporate
9004,1713,XXXXXXXXX,Mary,Gardner,Corporate
9005,3637,XXXXXXXXX,Mary,Wu,Corporate
9006,2455,XXXXXXXXX,Mary,Love,Corporate
9007,7961,XXXXXXXXX,Mary,Kerr,Corporate
9008,1392,XXXXXXXXX,Mary,Hardy,Corporate
9009,6290,XXXXXXXXX,Mary,Smith,Corporate
9010,7277,XXXXXXXXX,Justin,Moore,Corporate
9011,12440,XXXXXXXXX,Joanha,Mirkckociv,Corporate
9012,12862,XXXXXXXXX,Geraldine,Weaver,Corporate
9013,14989,XXXXXXXXX,Neve,Crosby,Corporate
9014,12908,XXXXXXXXX,Odessa,Warner,Corporate
9015,14077,XXXXXXXXX,Amy,Robinson,Corporate
9016,12994,XXXXXXXXX,Tatyana,Hale,Corporate
9017,8356,XXXXXXXXX,Mary,Bailey,Corporate
9018,7149,XXXXXXXXX,Billy,Weeks,Corporate
9019,1164,XXXXXXXXX,Mary,Hahn,Corporate
9020,13830,XXXXXXXXX,Basia,Powell,Corporate
9021,8886,XXXXXXXXX,Aaron,Deleon,Corporate
9022,12592,XXXXXXXXX,Leandra,Jefferson,Corporate
9023,8547,XXXXXXXXX,Melissa,Cunningham,Corporate
9024,11323,XXXXXXXXX,Mary,Moore,Corporate
9025,6504,XXXXXXXXX,Mary,Herman,Corporate
9026,5156,XXXXXXXXX,Stephen,Smith,Corporate
9027,11280,XXXXXXXXX,James,Snyder,Corporate
9028,5852,XXXXXXXXX,Mary,Harris,Corporate
9029,2930,XXXXXXXXX,Ronald,Petty,Corporate
9030,4310,XXXXXXXXX,Andrew,Smith,Corporate
9031,790,XXXXXXXXX,Martha,Robinson,Corporate
9032,5045,XXXXXXXXX,Nathan,Stevens,Corporate
9033,6433,XXXXXXXXX,Mary,Smith,Corporate
9034,9406,XXXXXXXXX,Mary,Jones,Corporate
9035,11971,XXXXXXXXX,Donald,Klein,Corporate
9036,9128,XXXXXXXXX,Robert,Smith,Corporate
9037,7065,XXXXXXXXX,Mary,Watson,Corporate
9038,9937,XXXXXXXXX,Mary,Atkins,Corporate
9039,4743,XXXXXXXXX,Mary,Smith,Corporate
9040,956,XXXXXXXXX,Karen,Smith,Corporate
9041,3461,XXXXXXXXX,Jose,Smith,Corporate
9042,18165,XXXXXXXXX,Chastity,Crawford,Corporate
9043,18138,XXXXXXXXX,Kevyn,Christian,Corporate
9044,19139,XXXXXXXXX,Yetta,Morton,Corporate
9045,19245,XXXXXXXXX,Indira,Webster,Corporate
9046,16496,XXXXXXXXX,Quintessa,Cochran,Corporate
9047,16494,XXXXXXXXX,Brynn,Ruiz,Corporate
9048,16438,XXXXXXXXX,Rachel,Farley,Corporate
9049,16595,XXXXXXXXX,Sylvia,Franklin,Corporate
9050,18756,XXXXXXXXX,Cassady,Todd,Corporate
9051,18852,XXXXXXXXX,Clementine,Lowe,Corporate
9052,15868,XXXXXXXXX,Tana,Pickett,Corporate
9053,18832,XXXXXXXXX,Leandra,Bishop,Corporate
9054,11038,XXXXXXXXX,Arthur,Smith,Corporate
9055,5880,XXXXXXXXX,Jennifer,Kerr,Corporate
9056,18445,XXXXXXXXX,Tashya,Travis,Corporate
9057,18300,XXXXXXXXX,Stella,Sellers,Corporate
9058,17645,XXXXXXXXX,Lynn,Mullins,Corporate
9059,17428,XXXXXXXXX,Jael,Mckenzie,Corporate
9060,17264,XXXXXXXXX,Pearl,Harvey,Corporate
9061,106,XXXXXXXXX,Lauren,Freeman,Corporate
9062,20633,XXXXXXXXX,Maite,Hendricks,Corporate
9063,18452,XXXXXXXXX,Nevada,Mccoy,Corporate
9064,20560,XXXXXXXXX,Dana,Cardenas,Corporate
9065,8458,XXXXXXXXX,Carol,Smith,Corporate
9066,18449,XXXXXXXXX,Lunea,Padilla,Corporate
9067,17724,XXXXXXXXX,Eden,Ortega,Corporate
9068,17741,XXXXXXXXX,Carissa,Hanson,Corporate
9069,18677,XXXXXXXXX,Lareina,Workman,Corporate
9070,15652,XXXXXXXXX,Constance,Mcclure,Corporate
9071,15471,XXXXXXXXX,Melinda,Holman,Corporate
9072,15306,XXXXXXXXX,Orli,Mcintosh,Corporate
9073,9828,XXXXXXXXX,Mary,Smith,Corporate
9074,6597,XXXXXXXXX,Albert,Smith,Corporate
9075,20296,XXXXXXXXX,Amber,Barber,Corporate
9076,16348,XXXXXXXXX,Hollee,Mckinney,Corporate
9077,16222,XXXXXXXXX,Holly,Hayes,Corporate
9078,16221,XXXXXXXXX,Nora,Whitehead,Corporate
9079,15190,XXXXXXXXX,Eden,Mckee,Corporate
9080,20110,XXXXXXXXX,Jade,House,Corporate
9081,19875,XXXXXXXXX,Jolene,Lara,Corporate
9082,16107,XXXXXXXXX,Blythe,Spencer,Corporate
9083,16177,XXXXXXXXX,Susan,Harding,Corporate
9084,17144,XXXXXXXXX,Willow,Mccarty,Corporate
9085,18936,XXXXXXXXX,Keelie,Harper,Corporate
9086,18636,XXXXXXXXX,Lesley,Slater,Corporate
9087,17143,XXXXXXXXX,Katelyn,Mills,Corporate
9088,20302,XXXXXXXXX,Whitney,Franks,Corporate
9089,20050,XXXXXXXXX,Gemma,Morrison,Corporate
9090,20355,XXXXXXXXX,Aimee,Cotton,Corporate
9091,16353,XXXXXXXXX,Astra,Goff,Corporate
9092,20046,XXXXXXXXX,Rhonda,Love,Corporate
9093,19199,XXXXXXXXX,Margaret,Robertson,Corporate
9094,20462,XXXXXXXXX,Martina,Nielsen,Corporate
9095,17665,XXXXXXXXX,Paula,Bowman,Corporate
9096,18890,XXXXXXXXX,Olga,Mooney,Corporate
9097,17480,XXXXXXXXX,Victoria,Campbell,Corporate
9098,11268,XXXXXXXXX,Cynthia,Jenkins,Corporate
9099,4749,XXXXXXXXX,Michelle,Terry,Corporate
9100,18638,XXXXXXXXX,Christine,Roman,Corporate
9101,19996,XXXXXXXXX,Morgan,Harrington,Corporate
9102,15272,XXXXXXXXX,Jane,Kramer,Corporate
9103,1093,XXXXXXXXX,Julia,Bowers,Corporate
9104,3669,XXXXXXXXX,Mary,Soto,Corporate
9105,5278,XXXXXXXXX,Raymond,Kennedy,Corporate
9106,7976,XXXXXXXXX,Mary,Smith,Corporate
9107,2557,XXXXXXXXX,Mary,Bradshaw,Corporate
9108,7526,XXXXXXXXX,Mary,Kim,Corporate
9109,9229,XXXXXXXXX,Mary,Hernandez,Corporate
9110,3791,XXXXXXXXX,Mary,Smith,Corporate
9111,11960,XXXXXXXXX,Ryan,Allen,Corporate
9112,11707,XXXXXXXXX,Carol,Schwartz,Corporate
9113,444,XXXXXXXXX,Walter,Lambert,Corporate
9114,5336,XXXXXXXXX,Mary,Smith,Corporate
9115,11953,XXXXXXXXX,Willie,Galvan,Corporate
9116,3300,XXXXXXXXX,Mary,Simpson,Corporate
9117,2460,XXXXXXXXX,David,Larsen,Corporate
9118,3917,XXXXXXXXX,Terry,David,Corporate
9119,4834,XXXXXXXXX,Shirley,Miller,Corporate
9120,2883,XXXXXXXXX,Christine,Smith,Corporate
9121,11120,XXXXXXXXX,Mary,Smith,Corporate
9122,1221,XXXXXXXXX,Mary,Smith,Corporate
9123,1610,XXXXXXXXX,Mary,Le,Corporate
9124,1953,XXXXXXXXX,Maria,Ortiz,Corporate
9125,7372,XXXXXXXXX,Kenneth,King,Corporate
9126,12122,XXXXXXXXX,Mary,Smith,Corporate
9127,5524,XXXXXXXXX,Mark,Gamble,Corporate
9128,7608,XXXXXXXXX,Diana,Moyer,Corporate
9129,10285,XXXXXXXXX,Jason,Smith,Corporate
9130,1522,XXXXXXXXX,Mary,Yates,Corporate
9131,6934,XXXXXXXXX,Mary,Ellis,Corporate
9132,2896,XXXXXXXXX,Mary,Smith,Corporate
9133,11109,XXXXXXXXX,William,Smith,Corporate
9134,7028,XXXXXXXXX,Elizabeth,Edwards,Corporate
9135,1844,XXXXXXXXX,Teresa,Smith,Corporate
9136,1981,XXXXXXXXX,Betty,Romero,Corporate
9137,17606,XXXXXXXXX,Clare,Sutton,Corporate
9138,18948,XXXXXXXXX,Briar,Graves,Corporate
9139,19019,XXXXXXXXX,Deanna,Glenn,Corporate
9140,19790,XXXXXXXXX,Stacey,Suarez,Corporate
9141,16255,XXXXXXXXX,Cally,Barlow,Corporate
9142,19966,XXXXXXXXX,Brenna,Berger,Corporate
9143,17166,XXXXXXXXX,Claire,Hardin,Corporate
9144,19999,XXXXXXXXX,Sharon,Ewing,Corporate
9145,19853,XXXXXXXXX,Jaime,Mcneil,Corporate
9146,20284,XXXXXXXXX,Ila,Bradley,Corporate
9147,20281,XXXXXXXXX,Hyacinth,Aguirre,Corporate
9148,1128,XXXXXXXXX,Mary,Chung,Corporate
9149,2560,XXXXXXXXX,Mary,Gilmore,Corporate
9150,637,XXXXXXXXX,Mary,Smith,Corporate
9151,9260,XXXXXXXXX,Joyce,Smith,Corporate
9152,11560,XXXXXXXXX,Walter,Walton,Corporate
9153,297,XXXXXXXXX,Catherine,Smith,Corporate
9154,5985,XXXXXXXXX,Mary,Smith,Corporate
9155,6971,XXXXXXXXX,Shirley,Smith,Corporate
9156,11474,XXXXXXXXX,Willie,Greene,Corporate
9157,7821,XXXXXXXXX,Willie,Smith,Corporate
9158,5201,XXXXXXXXX,Michelle,Keith,Corporate
9159,7533,XXXXXXXXX,Beverly,Cantrell,Corporate
9160,9006,XXXXXXXXX,Brenda,Smith,Corporate
9161,7017,XXXXXXXXX,Mary,Ewing,Corporate
9162,4699,XXXXXXXXX,William,Smith,Corporate
9163,1016,XXXXXXXXX,Mary,Wilson,Corporate
9164,11610,XXXXXXXXX,Mary,Smith,Corporate
9165,3132,XXXXXXXXX,Mary,Gutierrez,Corporate
9166,4197,XXXXXXXXX,George,Smith,Corporate
9167,8719,XXXXXXXXX,John,Smith,Corporate
9168,8479,XXXXXXXXX,William,Smith,Corporate
9169,2101,XXXXXXXXX,Patrick,Lopez,Corporate
9170,1143,XXXXXXXXX,Mary,Woods,Corporate
9171,5207,XXXXXXXXX,Catherine,Erickson,Corporate
9172,6709,XXXXXXXXX,Pamela,Smith,Corporate
9173,11515,XXXXXXXXX,Mary,Proctor,Corporate
9174,7256,XXXXXXXXX,Mary,Cross,Corporate
9175,1550,XXXXXXXXX,Mary,Smith,Corporate
9176,9883,XXXXXXXXX,Michelle,Waters,Corporate
9177,1954,XXXXXXXXX,Mary,Smith,Corporate
9178,1637,XXXXXXXXX,Mary,Smith,Corporate
9179,5881,XXXXXXXXX,Dorothy,Smith,Corporate
9180,9739,XXXXXXXXX,Sara,Rich,Corporate
9181,2909,XXXXXXXXX,Sarah,Snyder,Corporate
9182,5628,XXXXXXXXX,Zachary,Holt,Corporate
9183,11773,XXXXXXXXX,Alexander,Santos,Corporate
9184,7508,XXXXXXXXX,Theresa,Atkins,Corporate
9185,11818,XXXXXXXXX,John,Perry,Corporate
9186,9549,XXXXXXXXX,Mary,Byrd,Corporate
9187,4724,XXXXXXXXX,Mary,Nelson,Corporate
9188,4482,XXXXXXXXX,Randy,Elliott,Corporate
9189,11414,XXXXXXXXX,Mary,Maxwell,Corporate
9190,1966,XXXXXXXXX,Gregory,Dunn,Corporate
9191,1023,XXXXXXXXX,William,Morgan,Corporate
9192,3191,XXXXXXXXX,Kathleen,Tate,Corporate
9193,2598,XXXXXXXXX,Brittany,Meyer,Corporate
9194,2623,XXXXXXXXX,Olivia,Smith,Corporate
9195,1011,XXXXXXXXX,Mary,Smith,Corporate
9196,7557,XXXXXXXXX,Mary,Hull,Corporate
9197,5165,XXXXXXXXX,Mary,Smith,Corporate
9198,10038,XXXXXXXXX,Julie,Smith,Corporate
9199,5722,XXXXXXXXX,Mary,Smith,Corporate
9200,9215,XXXXXXXXX,William,Robbins,Corporate
9201,3119,XXXXXXXXX,Shirley,Hinton,Corporate
9202,225,XXXXXXXXX,Megan,Watson,Corporate
9203,1815,XXXXXXXXX,Russell,Smith,Corporate
9204,11564,XXXXXXXXX,Mary,Hall,Corporate
9205,8158,XXXXXXXXX,Donald,Pugh,Corporate
9206,7371,XXXXXXXXX,Mark,Smith,Corporate
9207,7172,XXXXXXXXX,Louis,Smith,Corporate
9208,9979,XXXXXXXXX,Mary,Smith,Corporate
9209,8041,XXXXXXXXX,Carol,Ball,Corporate
9210,3429,XXXXXXXXX,Mary,Smith,Corporate
9211,2920,XXXXXXXXX,Mary,Ayers,Corporate
9212,5982,XXXXXXXXX,Sharon,Smith,Corporate
9213,9226,XXXXXXXXX,Grace,Davis,Corporate
9214,3129,XXXXXXXXX,Mary,Morton,Corporate
9215,2146,XXXXXXXXX,Mary,Hall,Corporate
9216,8613,XXXXXXXXX,Mary,Kirk,Corporate
9217,4138,XXXXXXXXX,Mary,Smith,Corporate
9218,2203,XXXXXXXXX,Evelyn,Davenport,Corporate
9219,11642,XXXXXXXXX,James,Smith,Corporate
9220,10211,XXXXXXXXX,Jeffrey,Smith,Corporate
9221,7440,XXXXXXXXX,James,French,Corporate
9222,5874,XXXXXXXXX,Mary,Smith,Corporate
9223,4071,XXXXXXXXX,William,Smith,Corporate
9224,2785,XXXXXXXXX,Frances,Lawrence,Corporate
9225,3834,XXXXXXXXX,Denise,Ritter,Corporate
9226,12138,XXXXXXXXX,Mary,Smith,Corporate
9227,109,XXXXXXXXX,Mary,Thompson,Corporate
9228,8110,XXXXXXXXX,Catherine,Smith,Corporate
9229,255,XXXXXXXXX,Mary,Smith,Corporate
9230,8304,XXXXXXXXX,Mary,Mills,Corporate
9231,6239,XXXXXXXXX,Karen,Mcdonald,Corporate
9232,11472,XXXXXXXXX,Nicole,Case,Corporate
9233,667,XXXXXXXXX,Mary,Smith,Corporate
9234,2074,XXXXXXXXX,Mary,Gross,Corporate
9235,10876,XXXXXXXXX,William,Beasley,Corporate
9236,8265,XXXXXXXXX,William,Smith,Corporate
9237,5068,XXXXXXXXX,Anna,Smith,Corporate
9238,8849,XXXXXXXXX,Daniel,Santos,Corporate
9239,7804,XXXXXXXXX,Mary,Bennett,Corporate
9240,14293,XXXXXXXXX,Xyla,Cain,Corporate
9241,12980,XXXXXXXXX,Cassandra,Lucas,Corporate
9242,14142,XXXXXXXXX,Jaquelyn,Holman,Corporate
9243,13176,XXXXXXXXX,Renee,Pennington,Corporate
9244,13354,XXXXXXXXX,Isabella,Manning,Corporate
9245,13318,XXXXXXXXX,Evelyn,Melendez,Corporate
9246,13174,XXXXXXXXX,Nora,Baker,Corporate
9247,13352,XXXXXXXXX,Jaime,Jordan,Corporate
9248,12992,XXXXXXXXX,Clementine,Henson,Corporate
9249,14406,XXXXXXXXX,Hyacinth,Graham,Corporate
9250,13242,XXXXXXXXX,Brittany,Sims,Corporate
9251,14223,XXXXXXXXX,Kelsie,Guerrero,Corporate
9252,12167,XXXXXXXXX,Christopher,Smith,Corporate
9253,3946,XXXXXXXXX,Nathan,West,Corporate
9254,2395,XXXXXXXXX,Frances,Johnson,Corporate
9255,6289,XXXXXXXXX,Madison,Gould,Corporate
9256,87,XXXXXXXXX,Gloria,Brown,Corporate
9257,9685,XXXXXXXXX,Mary,Kennedy,Corporate
9258,10447,XXXXXXXXX,Mary,Smith,Corporate
9259,400,XXXXXXXXX,Matthew,Vaughan,Corporate
9260,1254,XXXXXXXXX,Mary,Barker,Corporate
9261,11061,XXXXXXXXX,Joseph,Webster,Corporate
9262,7929,XXXXXXXXX,Mary,Marquez,Corporate
9263,7230,XXXXXXXXX,David,Saunders,Corporate
9264,11694,XXXXXXXXX,Margaret,Rios,Corporate
9265,3511,XXXXXXXXX,Mary,Orozco,Corporate
9266,10319,XXXXXXXXX,Mary,Johnston,Corporate
9267,3776,XXXXXXXXX,Amber,Faulkner,Corporate
9268,8255,XXXXXXXXX,Mary,Smith,Corporate
9269,5226,XXXXXXXXX,Martha,Cook,Corporate
9270,12377,XXXXXXXXX,James,Smith,Corporate
9271,13777,XXXXXXXXX,Mechelle,Combs,Corporate
9272,477,XXXXXXXXX,Dylan,Smith,Corporate
9273,3861,XXXXXXXXX,Mary,Smith,Corporate
9274,8327,XXXXXXXXX,Mary,Paul,Corporate
9275,11946,XXXXXXXXX,Grace,Solomon,Corporate
9276,11956,XXXXXXXXX,Alan,Campos,Corporate
9277,380,XXXXXXXXX,Linda,Smith,Corporate
9278,11913,XXXXXXXXX,James,Smith,Corporate
9279,10331,XXXXXXXXX,Megan,Collier,Corporate
9280,6023,XXXXXXXXX,Shirley,Webb,Corporate
9281,2185,XXXXXXXXX,Mary,Mitchell,Corporate
9282,11195,XXXXXXXXX,Jacqueline,Smith,Corporate
9283,4824,XXXXXXXXX,Mary,Sanchez,Corporate
9284,9280,XXXXXXXXX,Mary,Blankenship,Corporate
9285,10183,XXXXXXXXX,Mary,Smith,Corporate
9286,3591,XXXXXXXXX,Lori,Farmer,Corporate
9287,8338,XXXXXXXXX,Mary,Jefferson,Corporate
9288,1132,XXXXXXXXX,Samantha,Smith,Corporate
9289,7213,XXXXXXXXX,Daniel,Lowe,Corporate
9290,12303,XXXXXXXXX,Mary,Smith,Corporate
9291,1762,XXXXXXXXX,Nicholas,Smith,Corporate
9292,15100,XXXXXXXXX,Regina,Wagner,Corporate
9293,14946,XXXXXXXXX,Chloe,Delgado,Corporate
9294,13361,XXXXXXXXX,Signe,Melendez,Corporate
9295,12995,XXXXXXXXX,Zoe,Lawson,Corporate
9296,13403,XXXXXXXXX,Denise,Vasquez,Corporate
9297,13096,XXXXXXXXX,Genevieve,Mcfarland,Corporate
9298,6915,XXXXXXXXX,Robert,Whitney,Corporate
9299,7741,XXXXXXXXX,Kathryn,Smith,Corporate
9300,12591,XXXXXXXXX,Summer,Hardin,Corporate
9301,8526,XXXXXXXXX,James,Martinez,Corporate
9302,3688,XXXXXXXXX,Judy,Smith,Corporate
9303,8666,XXXXXXXXX,Mary,Smith,Corporate
9304,6833,XXXXXXXXX,Matthew,Watkins,Corporate
9305,12225,XXXXXXXXX,Helen,Hardin,Corporate
9306,11978,XXXXXXXXX,Jeffrey,Hayes,Corporate
9307,3040,XXXXXXXXX,Kathy,Brown,Corporate
9308,4251,XXXXXXXXX,Mary,Serrano,Corporate
9309,4869,XXXXXXXXX,Mary,Smith,Corporate
9310,9657,XXXXXXXXX,Roy,Williams,Corporate
9311,8122,XXXXXXXXX,Jesse,Webster,Corporate
9312,5706,XXXXXXXXX,Mary,Chan,Corporate
9313,5647,XXXXXXXXX,Mary,Phelps,Corporate
9314,5220,XXXXXXXXX,Mary,Evans,Corporate
9315,9774,XXXXXXXXX,Jennifer,Snyder,Corporate
9316,9789,XXXXXXXXX,Daniel,Valdez,Corporate
9317,8518,XXXXXXXXX,Mary,Lewis,Corporate
9318,8157,XXXXXXXXX,Mary,Marshall,Corporate
9319,463,XXXXXXXXX,Harry,Smith,Corporate
9320,11076,XXXXXXXXX,Robert,Leonard,Corporate
9321,5540,XXXXXXXXX,Deborah,Smith,Corporate
9322,6212,XXXXXXXXX,Mary,Smith,Corporate
9323,9735,XXXXXXXXX,Jack,Smith,Corporate
9324,12132,XXXXXXXXX,Mary,Larson,Corporate
9325,10006,XXXXXXXXX,Mary,Smith,Corporate
9326,9075,XXXXXXXXX,Scott,Hayes,Corporate
9327,3830,XXXXXXXXX,William,Smith,Corporate
9328,2541,XXXXXXXXX,Daniel,Cardenas,Corporate
9329,10959,XXXXXXXXX,Mary,Morton,Corporate
9330,1060,XXXXXXXXX,Julia,Smith,Corporate
9331,5419,XXXXXXXXX,Jennifer,Smith,Corporate
9332,3854,XXXXXXXXX,Mary,Gilbert,Corporate
9333,10777,XXXXXXXXX,Martha,Smith,Corporate
9334,10242,XXXXXXXXX,Mary,Smith,Corporate
9335,9142,XXXXXXXXX,Mary,Nash,Corporate
9336,3070,XXXXXXXXX,Brian,Chavez,Corporate
9337,4073,XXXXXXXXX,Mary,Smith,Corporate
9338,10883,XXXXXXXXX,Catherine,Zamora,Corporate
9339,5498,XXXXXXXXX,Mary,Smith,Corporate
9340,3480,XXXXXXXXX,James,Smith,Corporate
9341,11127,XXXXXXXXX,Mary,Tucker,Corporate
9342,7769,XXXXXXXXX,Mary,Andrade,Corporate
9343,18137,XXXXXXXXX,Stacy,Wilson,Corporate
9344,18050,XXXXXXXXX,Eden,Rivas,Corporate
9345,18230,XXXXXXXXX,Shana,Carroll,Corporate
9346,18228,XXXXXXXXX,Hillary,Glenn,Corporate
9347,16580,XXXXXXXXX,Ann,Kane,Corporate
9348,16596,XXXXXXXXX,Sonia,Diaz,Corporate
9349,18789,XXXXXXXXX,Xena,Holman,Corporate
9350,12396,XXXXXXXXX,Rachel,Horn,Corporate
9351,9839,XXXXXXXXX,Beverly,Doyle,Corporate
9352,9956,XXXXXXXXX,Mary,Smith,Corporate
9353,11995,XXXXXXXXX,Mary,Smith,Corporate
9354,10590,XXXXXXXXX,James,Camacho,Corporate
9355,6883,XXXXXXXXX,Mary,Smith,Corporate
9356,10337,XXXXXXXXX,Edward,Smith,Corporate
9357,2155,XXXXXXXXX,Joshua,Mckinney,Corporate
9358,10235,XXXXXXXXX,Joseph,Singh,Corporate
9359,4277,XXXXXXXXX,Mary,Juarez,Corporate
9360,15947,XXXXXXXXX,Germane,Vargas,Corporate
9361,9234,XXXXXXXXX,Katherine,Smith,Corporate
9362,18891,XXXXXXXXX,Giselle,Velazquez,Corporate
9363,1379,XXXXXXXXX,Raymond,Harvey,Corporate
9364,6874,XXXXXXXXX,Jordan,Freeman,Corporate
9365,5044,XXXXXXXXX,Linda,Sanchez,Corporate
9366,6566,XXXXXXXXX,David,Beck,Corporate
9367,4626,XXXXXXXXX,Brian,Clark,Corporate
9368,7232,XXXXXXXXX,Mary,Garcia,Corporate
9369,3171,XXXXXXXXX,Elizabeth,Moss,Corporate
9370,1082,XXXXXXXXX,Angela,Contreras,Corporate
9371,18448,XXXXXXXXX,Quail,Rogers,Corporate
9372,9836,XXXXXXXXX,Shirley,Sullivan,Corporate
9373,4400,XXXXXXXXX,Madison,Morris,Corporate
9374,6327,XXXXXXXXX,Mary,Coleman,Corporate
9375,20448,XXXXXXXXX,Oprah,Wyatt,Corporate
9376,17364,XXXXXXXXX,Medge,Kinney,Corporate
9377,7339,XXXXXXXXX,Mary,Smith,Corporate
9378,9358,XXXXXXXXX,Mary,Smith,Corporate
9379,11851,XXXXXXXXX,Mary,Shepherd,Corporate
9380,6104,XXXXXXXXX,Roger,Cordova,Corporate
9381,15503,XXXXXXXXX,Kalia,Doyle,Corporate
9382,15456,XXXXXXXXX,Bertha,Bennett,Corporate
9383,15290,XXXXXXXXX,Nita,Riddle,Corporate
9384,5204,XXXXXXXXX,Andrew,Smith,Corporate
9385,5635,XXXXXXXXX,Mary,Chavez,Corporate
9386,5389,XXXXXXXXX,Mary,Smith,Corporate
9387,4812,XXXXXXXXX,Nathan,Fritz,Corporate
9388,877,XXXXXXXXX,Gerald,Adkins,Corporate
9389,4679,XXXXXXXXX,Sarah,Simpson,Corporate
9390,5710,XXXXXXXXX,Mary,Garcia,Corporate
